State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,7,PRABHAG NO 7 ,,,Bhoir Pooja Vivek,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,2068,3,,6,20942,9.875,,,20942,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,7,PRABHAG NO 7 ,,,Varghese Bobby Mathew,,,,,,,1605,Indian National Congress,BJP,,1965,4,,6,20942,9.383,,,20942,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,7,PRABHAG NO 7 ,,,CHAVAN RAMUBAI VASANT,,,,,,,16651,Bahujan Samaj Party,BSP,,314,5,,6,20942,1.499,,,20942,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,7,PRABHAG NO 7 ,,,YERUNKARMORE TRUPTI PRAVIN,,,,,,,5792,Nationalist Congress Party,NCP,,271,6,,6,20942,1.294,,,20942,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,7,PRABHAG NO 7 ,,,NOTA,,,,,,,u10003,,,,494,7,,6,20942,2.359,,,20942,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,8,PRABHAG NO 8 ,,,Chheda Harish Ravji,,,,,,,1605,Bhartiya Janata Party,BJP,,8534,1,,5,19453,43.87,,,19453,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,8,PRABHAG NO 8 ,,,Patil Deepa Ganesh,,,,,,,18691,Shivsena,SHS,,5644,2,,5,19453,29.014,,,19453,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,8,PRABHAG NO 8 ,,,Sutrale Laukik Ashok,,,,,,,1605,Indian National Congress,BJP,,2325,3,,5,19453,11.952,,,19453,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,8,PRABHAG NO 8 ,,,Khan Raies Imtiyaz,,,,,,,5792,Nationalist Congress Party,NCP,,1654,4,,5,19453,8.503,,,19453,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,8,PRABHAG NO 8 ,,,GHOSALKAR GANESH LAXMAN,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,798,5,,5,19453,4.102,,,19453,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,8,PRABHAG NO 8 ,,,NOTA,,,,,,,u10003,,,,498,6,,5,19453,2.56,,,19453,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,9,PRABHAG NO 9 ,,,KORGAONKAR SWETA SHARAD,,,,,,,1605,Indian National Congress,BJP,,9654,1,,4,26335,36.658,,,26335,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,9,PRABHAG NO 9 ,,,MITHBAVKAR MOHAN RAMCHANDRA,,,,,,,1605,Bhartiya Janata Party,BJP,,7585,2,,4,26335,28.802,,,26335,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,9,PRABHAG NO 9 ,,,MHATRE SACHIN DAMODAR,,,,,,,18691,Shivsena,SHS,,7363,3,,4,26335,27.959,,,26335,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,9,PRABHAG NO 9 ,,,NAR MAHESH LAXMAN,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,1248,4,,4,26335,4.739,,,26335,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,9,PRABHAG NO 9 ,,,NOTA,,,,,,,u10003,,,,485,5,,4,26335,1.842,,,26335,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,10,PRABHAG NO 10 ,,,Patel Jitendra Ambalal,,,,,,,1605,Bhartiya Janata Party,BJP,,15585,1,,5,28370,54.935,,,28370,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,10,PRABHAG NO 10 ,,,MHATRE MILIND DWARKANATH,,,,,,,18691,Shivsena,SHS,,9362,2,,5,28370,33,,,28370,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,10,PRABHAG NO 10 ,,,MESTRY SANDEEP MADHUKAR,,,,,,,1605,Indian National Congress,BJP,,1745,3,,5,28370,6.151,,,28370,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,10,PRABHAG NO 10 ,,,NATE RAJESH SHRIDHAR,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,969,4,,5,28370,3.416,,,28370,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,10,PRABHAG NO 10 ,,,belekar arun dashrath,,,,,,,10809,Independent,IND,,117,5,,5,28370,0.412,,,28370,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,10,PRABHAG NO 10 ,,,NOTA,,,,,,,u10003,,,,592,6,,5,28370,2.087,,,28370,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,Khursange Riddhi Bhaskar,,,,,,,18691,Shivsena,SHS,,13856,1,,11,25646,54.028,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,DAREKAR PRAKASH YASHWANT,,,,,,,1605,Bhartiya Janata Party,BJP,,7454,2,,11,25646,29.065,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,YADAV ASHOK MEGHAI,,,,,,,1605,Indian National Congress,BJP,,1463,3,,11,25646,5.705,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,Kasar Rajesh Manohar,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,1143,4,,11,25646,4.457,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,CHAVAN SHIVAJI PANDURANG,,,,,,,10809,Independent,IND,,618,5,,11,25646,2.41,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,Rane Krishnaji Bhaurao,,,,,,,5792,Nationalist Congress Party,NCP,,322,6,,11,25646,1.256,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,MALUSHTE SUCHIT SAKHARAM,,,,,,,10809,Independent,IND,,177,7,,11,25646,0.69,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,Bhosle Sunil Shyam,,,,,,,10809,Independent,IND,,76,8,,11,25646,0.296,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,Jagtap Vijaya Sampat,,,,,,,10809,Independent,IND,,40,9,,11,25646,0.156,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,TUPAT VISHWANATH GHANSHYAM,,,,,,,5577,National Black Panthar,NBPP,,36,10,,11,25646,0.14,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,JAISWAL SUBHASH RAMESH,,,,,,,24549,Sambhaji Brigade,SBBGP,,32,11,,11,25646,0.125,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,11,PRABHAG NO 11 ,,,NOTA,,,,,,,u10003,,,,429,12,,11,25646,1.673,,,25646,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,SINGHAN GEETA SANJAY,,,,,,,18691,Shivsena,SHS,,9005,1,,11,21747,41.408,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,CHOGLE VIKRAM SHIRISH,,,,,,,1605,Bhartiya Janata Party,BJP,,6695,2,,11,21747,30.786,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,NAIK AMOL ARUN,,,,,,,10809,Independent,IND,,2356,3,,11,21747,10.834,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,PAWAR SHIVANI JATIN,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,1064,4,,11,21747,4.893,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,PANDEY HEMANT BHAILAL,,,,,,,1605,Indian National Congress,BJP,,788,5,,11,21747,3.623,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,DESAI AJAY YASHWANT,,,,,,,5792,Nationalist Congress Party,NCP,,745,6,,11,21747,3.426,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,SHINDE PRAMOD PRALHAD,,,,,,,10809,Independent,IND,,226,7,,11,21747,1.039,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,FULWARE PRADEEP BHANUDAS,,,,,,,u10004,Aghadi/Front,,,147,8,,11,21747,0.676,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,Dalvi Vinay Tukaram,,,,,,,10809,Independent,IND,,135,9,,11,21747,0.621,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,RAWAT HARGOVIND DURGASINGH,,,,,,,10809,Independent,IND,,108,10,,11,21747,0.497,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,KAMBLE MACHHINDRA SHIVAJI,,,,,,,1096,bahujan republican sociolist party,BARESP,,97,11,,11,21747,0.446,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,12,PRABHAG NO 12 ,,,NOTA,,,,,,,u10003,,,,381,12,,11,21747,1.752,,,21747,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,Singh Vidyarthi Balister,,,,,,,1605,Bhartiya Janata Party,BJP,,13113,1,,13,25290,51.851,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,KADAM RAJESH NANDKUMAR,,,,,,,18691,Shivsena,SHS,,5907,2,,13,25290,23.357,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,PATIL VINAY GHANSHYAM,,,,,,,1605,Indian National Congress,BJP,,3632,3,,13,25290,14.361,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,inamdar tajuddin badiuddin,,,,,,,5792,Nationalist Congress Party,NCP,,808,4,,13,25290,3.195,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,SOLANKI VINOD JIVA,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,579,5,,13,25290,2.289,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,PATIL MAYUR VASANT,,,,,,,10809,Independent,IND,,224,6,,13,25290,0.886,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,KHAN ABDULWAFA HABIB,,,,,,,7425,Samajwadi Party,SP,,132,7,,13,25290,0.522,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,Pandey Dinesh Ramashankar,,,,,,,10809,Independent,IND,,114,8,,13,25290,0.451,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,Dhumadiya Raju Santosh,,,,,,,7682,Sardar Vallbhbhai Patel Party,SVPP,,102,9,,13,25290,0.403,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,SONAVANE LILAVATI SHRINIWAS,,,,,,,10809,Independent,IND,,81,10,,13,25290,0.32,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,MALLAH RAJESH RAMKISAN,,,,,,,16651,Bahujan Samaj Party,BSP,,52,11,,13,25290,0.206,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,PATIL SATISH RAMCHANDRA,,,,,,,9677,Bahujan Vikas Aghadi,BVA,,42,12,,13,25290,0.166,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,INAMDAR NASIMUDDIN BADIUDDIN,,,,,,,10809,Independent,IND,,16,13,,13,25290,0.063,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,13,PRABHAG NO 13 ,,,NOTA,,,,,,,u10003,,,,488,14,,13,25290,1.93,,,25290,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,14,PRABHAG NO 14 ,,,Patil Asawari Anil,,,,,,,1605,Bhartiya Janata Party,BJP,,8321,1,,6,20831,39.945,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,14,PRABHAG NO 14 ,,,KADAM BHARTI CHETAN,,,,,,,18691,Shivsena,SHS,,7180,2,,6,20831,34.468,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,14,PRABHAG NO 14 ,,,GUJAR NISHA SANDEEP,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,2224,3,,6,20831,10.676,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,14,PRABHAG NO 14 ,,,MESTRY RASHMI YASHWANT,,,,,,,1605,Indian National Congress,BJP,,1844,4,,6,20831,8.852,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,14,PRABHAG NO 14 ,,,NIKAM SHUBHANGI SANTOSH,,,,,,,5792,Nationalist Congress Party,NCP,,650,5,,6,20831,3.12,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,14,PRABHAG NO 14 ,,,JADHAV DAIVATA LAXMAN,,,,,,,24549,Sambhaji Brigade,SBBGP,,87,6,,6,20831,0.418,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,14,PRABHAG NO 14 ,,,NOTA,,,,,,,u10003,,,,525,7,,6,20831,2.52,,,20831,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,15,PRABHAG NO 15 ,,,SHAH PRAVIN RIKHAVCHAND,,,,,,,1605,Bhartiya Janata Party,BJP,,22860,1,,7,31177,73.323,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,15,PRABHAG NO 15 ,,,DHANAK PARESHBHAI BABUBHAI,,,,,,,18691,Shivsena,SHS,,3304,2,,7,31177,10.598,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,15,PRABHAG NO 15 ,,,GOSALIA MEHUL AJIT,,,,,,,1605,Indian National Congress,BJP,,2711,3,,7,31177,8.696,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,15,PRABHAG NO 15 ,,,BHOIR MAHESH VINOD,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,939,4,,7,31177,3.012,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,15,PRABHAG NO 15 ,,,MISHRA NARAYAN RAMKEDAR,,,,,,,16651,Bahujan Samaj Party,BSP,,217,5,,7,31177,0.696,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,15,PRABHAG NO 15 ,,,MAHADIK ABHIJIT VIJAY,,,,,,,10809,Independent,IND,,212,6,,7,31177,0.68,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,15,PRABHAG NO 15 ,,,NAYAGAM BALAGANAPATHI THOMAS,,,,,,,10809,Independent,IND,,65,7,,7,31177,0.208,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,15,PRABHAG NO 15 ,,,NOTA,,,,,,,u10003,,,,869,8,,7,31177,2.787,,,31177,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,16,PRABHAG NO 16 ,,,Khedkar Anjali Arun,,,,,,,1605,Bhartiya Janata Party,BJP,,9465,1,,6,28418,33.306,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,16,PRABHAG NO 16 ,,,DANDEKAR PRITI SANDESH,,,,,,,18691,Shivsena,SHS,,7554,2,,6,28418,26.582,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,16,PRABHAG NO 16 ,,,SHETTY VIJAYALAXMI NARAYAN,,,,,,,1605,Indian National Congress,BJP,,6676,3,,6,28418,23.492,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,16,PRABHAG NO 16 ,,,Bacche Manisha Navnath,,,,,,,5792,Nationalist Congress Party,NCP,,1852,4,,6,28418,6.517,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,16,PRABHAG NO 16 ,,,NIVALE RESHMA SHANKAR,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,1724,5,,6,28418,6.067,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,16,PRABHAG NO 16 ,,,IJAGAJ POONAM NITESH,,,,,,,16651,Bahujan Samaj Party,BSP,,632,6,,6,28418,2.224,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,16,PRABHAG NO 16 ,,,NOTA,,,,,,,u10003,,,,515,7,,6,28418,1.812,,,28418,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,17,PRABHAG NO 17 ,,,DOSHI BINA PARESH,,,,,,,1605,Bhartiya Janata Party,BJP,,14414,1,,5,25113,57.397,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,17,PRABHAG NO 17 ,,,SANGORE SHILPA SAURABH,,,,,,,18691,Shivsena,SHS,,4822,2,,5,25113,19.201,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,17,PRABHAG NO 17 ,,,RANE PRAGATI PRATAPSINH,,,,,,,1605,Indian National Congress,BJP,,4310,3,,5,25113,17.162,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,17,PRABHAG NO 17 ,,,VED KHUSHBOO MAHENDRA,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,700,4,,5,25113,2.787,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,17,PRABHAG NO 17 ,,,KAMAT MEERA SADANAND,,,,,,,10809,Independent,IND,,336,5,,5,25113,1.338,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,17,PRABHAG NO 17 ,,,NOTA,,,,,,,u10003,,,,531,6,,5,25113,2.114,,,25113,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,18,PRABHAG NO 18 ,,,Doshi Sandhya Vipul,,,,,,,18691,Shivsena,SHS,,9815,1,,8,24134,40.669,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,18,PRABHAG NO 18 ,,,AMBARE SUMESH GOPAL,,,,,,,1605,Bhartiya Janata Party,BJP,,8044,2,,8,24134,33.331,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,18,PRABHAG NO 18 ,,,More Kabirdas Dnyandeo,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,3841,3,,8,24134,15.915,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,18,PRABHAG NO 18 ,,,PANDIT DILIP BAGARAM,,,,,,,1605,Indian National Congress,BJP,,974,4,,8,24134,4.036,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,18,PRABHAG NO 18 ,,,KONDVILKAR TEJAS VITTHAL,,,,,,,5792,Nationalist Congress Party,NCP,,341,5,,8,24134,1.413,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,18,PRABHAG NO 18 ,,,Agarwal Manish Vedprakash,,,,,,,10809,Independent,IND,,284,6,,8,24134,1.177,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,18,PRABHAG NO 18 ,,,WAGHMARE SANJAY SAYAJI,,,,,,,16651,Bahujan Samaj Party,BSP,,281,7,,8,24134,1.164,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,18,PRABHAG NO 18 ,,,SHELAR AMAR DNYANESHWAR,,,,,,,10809,Independent,IND,,179,8,,8,24134,0.742,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,18,PRABHAG NO 18 ,,,NOTA,,,,,,,u10003,,,,375,9,,8,24134,1.554,,,24134,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,19,PRABHAG NO 19 ,,,Gudekar Shubhada Subhash,,,,,,,18691,Shivsena,SHS,,10817,1,,7,25720,42.057,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,19,PRABHAG NO 19 ,,,TAKKE RESHMA RAVINDRA,,,,,,,1605,Bhartiya Janata Party,BJP,,8687,2,,7,25720,33.775,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,19,PRABHAG NO 19 ,,,RAJHANS SANSKRUTI SATYANARAYAN,,,,,,,1605,Indian National Congress,BJP,,2198,3,,7,25720,8.546,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,19,PRABHAG NO 19 ,,,KARANDE SANGEETA SHANTARAM,,,,,,,11633,Maharashtra Navnirman Sena,MNS,,1298,4,,7,25720,5.047,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,19,PRABHAG NO 19 ,,,GAWALI JAYASHRI SANTOSH,,,,,,,5792,Nationalist Congress Party,NCP,,1124,5,,7,25720,4.37,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,19,PRABHAG NO 19 ,,,SAPKALE SARASWATI RAMESH,,,,,,,12285,Republican Party of India (A),RPI(A),,790,6,,7,25720,3.072,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,19,PRABHAG NO 19 ,,,DANDEKAR MANGAL VAMAN,,,,,,,16651,Bahujan Samaj Party,BSP,,385,7,,7,25720,1.497,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,19,PRABHAG NO 19 ,,,NOTA,,,,,,,u10003,,,,421,8,,7,25720,1.637,,,25720,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,20,PRABHAG NO 20 ,,,TAWDE DEEPAK PARSHURAM,,,,,,,1605,Bhartiya Janata Party,BJP,,6856,1,,14,18163,37.747,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,20,PRABHAG NO 20 ,,,SURVE SUDHAKAR PARSHURAM,,,,,,,18691,Shivsena,SHS,,4360,2,,14,18163,24.005,,,18163,,,,
Maharashtra,2017,21-02-2017, ,0,Mumbai Suburban,BRIHAN MUMBAI,MC,7,20,PRABHAG NO 20 ,,,PATIL VINAYAK NANA,,,,,,,5792,Nationalist Congress Party,NCP,,2037,3,,14,18163,11.215,,,18163,,,,
